colour	x	y	group	clickSelects	showSelectedlegendcolour	PANEL
#FB61D7	0.759352541416071	0.124125874125873	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.759895347069935	0.14160839160839	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.759026858023753	0.159090909090908	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.756964196539071	0.176573426573426	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.753924484877434	0.194055944055943	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.750016284169616	0.211538461538461	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.745890961200252	0.229020979020978	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.741874199361661	0.246503496503496	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.738400243176933	0.263986013986013	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735794776038387	0.281468531468531	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.734057797946023	0.298951048951048	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.733297870030614	0.316433566433566	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.733406431161387	0.333916083916083	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.733732114553705	0.351398601398601	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.734274920207569	0.368881118881118	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.734600603599887	0.386363636363636	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.734926286992205	0.403846153846154	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735034848122978	0.421328671328671	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735251970384524	0.438811188811189	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735469092646069	0.456293706293706	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735686214907614	0.473776223776224	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735794776038387	0.491258741258741	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735577653776842	0.508741258741259	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.735143409253751	0.526223776223776	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.734274920207569	0.543706293706294	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.732972186638296	0.561188811188811	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.731126647415159	0.578671328671329	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.728846863668932	0.596153846153846	4	Angola	Sub-Saharan Africa (all income levels)	1
