x	y	showSelected	label	PANEL
0.904040404040404	0.306818181818182	px=2; pz=1.7	0.1	6
0.904040404040404	0.420454545454545	px=2; pz=2.2	0	6
0.904040404040404	0.534090909090909	px=2; pz=2.7	0	6
0.904040404040404	0.647727272727273	px=2; pz=3.2	0.2	6
0.904040404040404	0.761363636363636	px=2; pz=3.7	0.8	6
0.904040404040404	0.875	px=2; pz=4.2	1.4	6
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	0	7
0.095959595959596	0.193181818181818	px=-2; pz=1.2	0	7
0.095959595959596	0.306818181818182	px=-2; pz=1.7	0	7
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0	7
0.095959595959596	0.534090909090909	px=-2; pz=2.7	0	7
0.095959595959596	0.647727272727273	px=-2; pz=3.2	0	7
0.095959595959596	0.761363636363636	px=-2; pz=3.7	0	7
0.095959595959596	0.875	px=-2; pz=4.2	0	7
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0	7
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	0	7
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	0.1	7
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.1	7
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.1	7
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.1	7
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0	7
0.196969696969697	0.875	px=-1.5; pz=4.2	0	7
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	0	7
0.297979797979798	0.193181818181818	px=-1; pz=1.2	2.5	7
0.297979797979798	0.306818181818182	px=-1; pz=1.7	1.7	7
0.297979797979798	0.420454545454545	px=-1; pz=2.2	0.9	7
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.8	7
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.7	7
0.297979797979798	0.761363636363636	px=-1; pz=3.7	0.1	7
0.297979797979798	0.875	px=-1; pz=4.2	0	7
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	0.1	7
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	7.3	7
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	1.6	7
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1	7
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	7
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	7
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	0.5	7
0.398989898989899	0.875	px=-0.5; pz=4.2	0	7
0.5	0.0795454545454545	px=0; pz=0.7	0.1	7
0.5	0.193181818181818	px=0; pz=1.2	5.8	7
0.5	0.306818181818182	px=0; pz=1.7	1.9	7
0.5	0.420454545454545	px=0; pz=2.2	1	7
0.5	0.534090909090909	px=0; pz=2.7	1	7
0.5	0.647727272727273	px=0; pz=3.2	1	7
0.5	0.761363636363636	px=0; pz=3.7	0.8	7
0.5	0.875	px=0; pz=4.2	0	7
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0	7
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	4.1	7
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	2.8	7
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1.1	7
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	7
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	1	7
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	0.7	7
0.601010101010101	0.875	px=0.5; pz=4.2	0	7
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0	7
0.702020202020202	0.193181818181818	px=1; pz=1.2	0.3	7
0.702020202020202	0.306818181818182	px=1; pz=1.7	1	7
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.8	7
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.5	7
0.702020202020202	0.647727272727273	px=1; pz=3.2	0.3	7
0.702020202020202	0.761363636363636	px=1; pz=3.7	0.1	7
0.702020202020202	0.875	px=1; pz=4.2	0	7
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	7
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0	7
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0	7
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0.1	7
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0.1	7
0.803030303030303	0.647727272727273	px=1.5; pz=3.2	0	7
0.803030303030303	0.761363636363636	px=1.5; pz=3.7	0	7
0.803030303030303	0.875	px=1.5; pz=4.2	0	7
0.904040404040404	0.0795454545454545	px=2; pz=0.7	0	7
0.904040404040404	0.193181818181818	px=2; pz=1.2	0	7
0.904040404040404	0.306818181818182	px=2; pz=1.7	0	7
0.904040404040404	0.420454545454545	px=2; pz=2.2	0	7
0.904040404040404	0.534090909090909	px=2; pz=2.7	0	7
0.904040404040404	0.647727272727273	px=2; pz=3.2	0	7
0.904040404040404	0.761363636363636	px=2; pz=3.7	0	7
0.904040404040404	0.875	px=2; pz=4.2	0	7
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	0.1	8
0.095959595959596	0.193181818181818	px=-2; pz=1.2	0.8	8
0.095959595959596	0.306818181818182	px=-2; pz=1.7	1.2	8
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0.7	8
0.095959595959596	0.534090909090909	px=-2; pz=2.7	0.2	8
0.095959595959596	0.647727272727273	px=-2; pz=3.2	0	8
0.095959595959596	0.761363636363636	px=-2; pz=3.7	0	8
0.095959595959596	0.875	px=-2; pz=4.2	0	8
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0.1	8
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	1.1	8
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	1.3	8
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.6	8
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.4	8
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.2	8
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0	8
0.196969696969697	0.875	px=-1.5; pz=4.2	0	8
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	0.1	8
0.297979797979798	0.193181818181818	px=-1; pz=1.2	1.8	8
0.297979797979798	0.306818181818182	px=-1; pz=1.7	2.1	8
0.297979797979798	0.420454545454545	px=-1; pz=2.2	1	8
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.9	8
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.9	8
0.297979797979798	0.761363636363636	px=-1; pz=3.7	0.3	8
0.297979797979798	0.875	px=-1; pz=4.2	0	8
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	0	8
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	2.8	8
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	2.2	8
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1	8
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	8
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	8
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	0.8	8
0.398989898989899	0.875	px=-0.5; pz=4.2	0.1	8
0.5	0.0795454545454545	px=0; pz=0.7	0	8
0.5	0.193181818181818	px=0; pz=1.2	4	8
0.5	0.306818181818182	px=0; pz=1.7	1.9	8
0.5	0.420454545454545	px=0; pz=2.2	1	8
0.5	0.534090909090909	px=0; pz=2.7	1	8
0.5	0.647727272727273	px=0; pz=3.2	1	8
0.5	0.761363636363636	px=0; pz=3.7	0.8	8
0.5	0.875	px=0; pz=4.2	0.1	8
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0	8
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	4.3	8
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	1.8	8
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1	8
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	8
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	0.9	8
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	0.5	8
0.601010101010101	0.875	px=0.5; pz=4.2	0.1	8
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0	8
0.702020202020202	0.193181818181818	px=1; pz=1.2	1	8
0.702020202020202	0.306818181818182	px=1; pz=1.7	1.3	8
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.7	8
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.7	8
0.702020202020202	0.647727272727273	px=1; pz=3.2	0.5	8
0.702020202020202	0.761363636363636	px=1; pz=3.7	0.2	8
0.702020202020202	0.875	px=1; pz=4.2	0	8
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	8
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0.2	8
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0.2	8
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0.2	8
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0.2	8
0.803030303030303	0.647727272727273	px=1.5; pz=3.2	0.1	8
0.803030303030303	0.761363636363636	px=1.5; pz=3.7	0	8
0.803030303030303	0.875	px=1.5; pz=4.2	0	8
0.904040404040404	0.0795454545454545	px=2; pz=0.7	0.1	8
0.904040404040404	0.193181818181818	px=2; pz=1.2	0.2	8
0.904040404040404	0.306818181818182	px=2; pz=1.7	0.2	8
0.904040404040404	0.420454545454545	px=2; pz=2.2	0.1	8
0.904040404040404	0.534090909090909	px=2; pz=2.7	0.1	8
0.904040404040404	0.647727272727273	px=2; pz=3.2	0	8
0.904040404040404	0.761363636363636	px=2; pz=3.7	0	8
0.904040404040404	0.875	px=2; pz=4.2	0	8
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	0	9
0.095959595959596	0.193181818181818	px=-2; pz=1.2	0	9
0.095959595959596	0.306818181818182	px=-2; pz=1.7	0	9
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0	9
0.095959595959596	0.534090909090909	px=-2; pz=2.7	0	9
0.095959595959596	0.647727272727273	px=-2; pz=3.2	0	9
0.095959595959596	0.761363636363636	px=-2; pz=3.7	0	9
0.095959595959596	0.875	px=-2; pz=4.2	0	9
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0	9
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	0	9
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	0.1	9
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.1	9
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.1	9
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.1	9
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0	9
0.196969696969697	0.875	px=-1.5; pz=4.2	0	9
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	0	9
0.297979797979798	0.193181818181818	px=-1; pz=1.2	2.8	9
0.297979797979798	0.306818181818182	px=-1; pz=1.7	2.4	9
0.297979797979798	0.420454545454545	px=-1; pz=2.2	0.9	9
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.8	9
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.7	9
0.297979797979798	0.761363636363636	px=-1; pz=3.7	0.5	9
0.297979797979798	0.875	px=-1; pz=4.2	0.3	9
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	0.1	9
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	9.4	9
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	2.4	9
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1	9
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	9
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	9
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	1.9	9
0.398989898989899	0.875	px=-0.5; pz=4.2	4.1	9
0.5	0.0795454545454545	px=0; pz=0.7	0	9
0.5	0.193181818181818	px=0; pz=1.2	3.2	9
0.5	0.306818181818182	px=0; pz=1.7	2.7	9
0.5	0.420454545454545	px=0; pz=2.2	1	9
0.5	0.534090909090909	px=0; pz=2.7	1	9
0.5	0.647727272727273	px=0; pz=3.2	1	9
0.5	0.761363636363636	px=0; pz=3.7	1.8	9
0.5	0.875	px=0; pz=4.2	10.5	9
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0	9
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	0.7	9
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	3	9
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1.1	9
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	9
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	1	9
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	1.9	9
0.601010101010101	0.875	px=0.5; pz=4.2	13.9	9
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0	9
0.702020202020202	0.193181818181818	px=1; pz=1.2	0.1	9
0.702020202020202	0.306818181818182	px=1; pz=1.7	0.9	9
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.3	9
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.3	9
0.702020202020202	0.647727272727273	px=1; pz=3.2	0.5	9
0.702020202020202	0.761363636363636	px=1; pz=3.7	1.8	9
0.702020202020202	0.875	px=1; pz=4.2	12.7	9
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	9
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0	9
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0.1	9
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0	9
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0	9
0.803030303030303	0.647727272727273	px=1.5; pz=3.2	0.1	9
0.803030303030303	0.761363636363636	px=1.5; pz=3.7	0.6	9
0.803030303030303	0.875	px=1.5; pz=4.2	5.4	9
0.904040404040404	0.0795454545454545	px=2; pz=0.7	0	9
0.904040404040404	0.193181818181818	px=2; pz=1.2	0	9
0.904040404040404	0.306818181818182	px=2; pz=1.7	0	9
0.904040404040404	0.420454545454545	px=2; pz=2.2	0	9
0.904040404040404	0.534090909090909	px=2; pz=2.7	0	9
0.904040404040404	0.647727272727273	px=2; pz=3.2	0	9
0.904040404040404	0.761363636363636	px=2; pz=3.7	0.1	9
0.904040404040404	0.875	px=2; pz=4.2	1.4	9
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	0.1	10
0.095959595959596	0.193181818181818	px=-2; pz=1.2	0.1	10
0.095959595959596	0.306818181818182	px=-2; pz=1.7	0.1	10
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0	10
0.095959595959596	0.534090909090909	px=-2; pz=2.7	0	10
0.095959595959596	0.647727272727273	px=-2; pz=3.2	0.1	10
0.095959595959596	0.761363636363636	px=-2; pz=3.7	0	10
0.095959595959596	0.875	px=-2; pz=4.2	0	10
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0.3	10
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	0.7	10
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	0.4	10
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.2	10
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.2	10
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.2	10
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0.1	10
0.196969696969697	0.875	px=-1.5; pz=4.2	0	10
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	0.9	10
0.297979797979798	0.193181818181818	px=-1; pz=1.2	6.4	10
0.297979797979798	0.306818181818182	px=-1; pz=1.7	2.8	10
0.297979797979798	0.420454545454545	px=-1; pz=2.2	1	10
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.8	10
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.7	10
0.297979797979798	0.761363636363636	px=-1; pz=3.7	0.3	10
0.297979797979798	0.875	px=-1; pz=4.2	0	10
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	1	10
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	13.5	10
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	3.2	10
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1.1	10
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	10
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	10
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	0.5	10
0.398989898989899	0.875	px=-0.5; pz=4.2	0	10
0.5	0.0795454545454545	px=0; pz=0.7	0.4	10
0.5	0.193181818181818	px=0; pz=1.2	9.6	10
0.5	0.306818181818182	px=0; pz=1.7	2.7	10
0.5	0.420454545454545	px=0; pz=2.2	1	10
0.5	0.534090909090909	px=0; pz=2.7	1	10
0.5	0.647727272727273	px=0; pz=3.2	1	10
0.5	0.761363636363636	px=0; pz=3.7	0.5	10
0.5	0.875	px=0; pz=4.2	0	10
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0.2	10
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	8.7	10
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	2.3	10
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1	10
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	10
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	1	10
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	0.6	10
0.601010101010101	0.875	px=0.5; pz=4.2	0	10
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0	10
0.702020202020202	0.193181818181818	px=1; pz=1.2	1.9	10
0.702020202020202	0.306818181818182	px=1; pz=1.7	2.2	10
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.7	10
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.5	10
0.702020202020202	0.647727272727273	px=1; pz=3.2	0.8	10
0.702020202020202	0.761363636363636	px=1; pz=3.7	0.5	10
0.702020202020202	0.875	px=1; pz=4.2	0	10
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	10
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0	10
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0.1	10
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0.1	10
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0.1	10
0.803030303030303	0.647727272727273	px=1.5; pz=3.2	0.3	10
0.803030303030303	0.761363636363636	px=1.5; pz=3.7	0.1	10
0.803030303030303	0.875	px=1.5; pz=4.2	0	10
0.904040404040404	0.0795454545454545	px=2; pz=0.7	0	10
0.904040404040404	0.193181818181818	px=2; pz=1.2	0	10
0.904040404040404	0.306818181818182	px=2; pz=1.7	0	10
0.904040404040404	0.420454545454545	px=2; pz=2.2	0	10
0.904040404040404	0.534090909090909	px=2; pz=2.7	0	10
0.904040404040404	0.647727272727273	px=2; pz=3.2	0	10
0.904040404040404	0.761363636363636	px=2; pz=3.7	0	10
0.904040404040404	0.875	px=2; pz=4.2	0	10
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	0	11
0.095959595959596	0.193181818181818	px=-2; pz=1.2	0	11
0.095959595959596	0.306818181818182	px=-2; pz=1.7	0	11
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0	11
0.095959595959596	0.534090909090909	px=-2; pz=2.7	0.1	11
0.095959595959596	0.647727272727273	px=-2; pz=3.2	0.1	11
0.095959595959596	0.761363636363636	px=-2; pz=3.7	0.1	11
0.095959595959596	0.875	px=-2; pz=4.2	0.2	11
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0.4	11
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	0.6	11
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	0.2	11
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.1	11
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.2	11
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.2	11
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0.2	11
0.196969696969697	0.875	px=-1.5; pz=4.2	0.8	11
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	3.8	11
0.297979797979798	0.193181818181818	px=-1; pz=1.2	11.8	11
0.297979797979798	0.306818181818182	px=-1; pz=1.7	2.3	11
0.297979797979798	0.420454545454545	px=-1; pz=2.2	0.8	11
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.7	11
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.5	11
0.297979797979798	0.761363636363636	px=-1; pz=3.7	1.4	11
0.297979797979798	0.875	px=-1; pz=4.2	5.1	11
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	3.2	11
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	16.1	11
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	3.3	11
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1.1	11
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	11
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	11
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	2.7	11
0.398989898989899	0.875	px=-0.5; pz=4.2	8.2	11
0.5	0.0795454545454545	px=0; pz=0.7	0.4	11
0.5	0.193181818181818	px=0; pz=1.2	4	11
0.5	0.306818181818182	px=0; pz=1.7	3.9	11
0.5	0.420454545454545	px=0; pz=2.2	1.1	11
0.5	0.534090909090909	px=0; pz=2.7	1	11
0.5	0.647727272727273	px=0; pz=3.2	1	11
0.5	0.761363636363636	px=0; pz=3.7	1.4	11
0.5	0.875	px=0; pz=4.2	1.9	11
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0	11
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	1.9	11
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	3.7	11
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1	11
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	11
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	1	11
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	0.7	11
0.601010101010101	0.875	px=0.5; pz=4.2	0.3	11
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0	11
0.702020202020202	0.193181818181818	px=1; pz=1.2	0.5	11
0.702020202020202	0.306818181818182	px=1; pz=1.7	2.6	11
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.5	11
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.4	11
0.702020202020202	0.647727272727273	px=1; pz=3.2	1	11
0.702020202020202	0.761363636363636	px=1; pz=3.7	0.5	11
0.702020202020202	0.875	px=1; pz=4.2	0.1	11
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	11
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0	11
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0.4	11
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0.3	11
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0.5	11
0.803030303030303	0.647727272727273	px=1.5; pz=3.2	1.2	11
0.803030303030303	0.761363636363636	px=1.5; pz=3.7	0.5	11
0.803030303030303	0.875	px=1.5; pz=4.2	0.1	11
0.904040404040404	0.0795454545454545	px=2; pz=0.7	0	11
0.904040404040404	0.193181818181818	px=2; pz=1.2	0	11
0.904040404040404	0.306818181818182	px=2; pz=1.7	0	11
0.904040404040404	0.420454545454545	px=2; pz=2.2	0.2	11
0.904040404040404	0.534090909090909	px=2; pz=2.7	0.9	11
0.904040404040404	0.647727272727273	px=2; pz=3.2	1.7	11
0.904040404040404	0.761363636363636	px=2; pz=3.7	0.8	11
0.904040404040404	0.875	px=2; pz=4.2	0.2	11
0.095959595959596	0.0795454545454545	px=-2; pz=0.7	2.6	12
0.095959595959596	0.193181818181818	px=-2; pz=1.2	4.7	12
0.095959595959596	0.306818181818182	px=-2; pz=1.7	1.9	12
0.095959595959596	0.420454545454545	px=-2; pz=2.2	0.7	12
0.095959595959596	0.534090909090909	px=-2; pz=2.7	1.2	12
0.095959595959596	0.647727272727273	px=-2; pz=3.2	4.9	12
0.095959595959596	0.761363636363636	px=-2; pz=3.7	7.3	12
0.095959595959596	0.875	px=-2; pz=4.2	6.7	12
0.196969696969697	0.0795454545454545	px=-1.5; pz=0.7	0.5	12
0.196969696969697	0.193181818181818	px=-1.5; pz=1.2	2.7	12
0.196969696969697	0.306818181818182	px=-1.5; pz=1.7	1.3	12
0.196969696969697	0.420454545454545	px=-1.5; pz=2.2	0.2	12
0.196969696969697	0.534090909090909	px=-1.5; pz=2.7	0.3	12
0.196969696969697	0.647727272727273	px=-1.5; pz=3.2	0.7	12
0.196969696969697	0.761363636363636	px=-1.5; pz=3.7	0.6	12
0.196969696969697	0.875	px=-1.5; pz=4.2	0.6	12
0.297979797979798	0.0795454545454545	px=-1; pz=0.7	0.1	12
0.297979797979798	0.193181818181818	px=-1; pz=1.2	2.2	12
0.297979797979798	0.306818181818182	px=-1; pz=1.7	2.9	12
0.297979797979798	0.420454545454545	px=-1; pz=2.2	0.8	12
0.297979797979798	0.534090909090909	px=-1; pz=2.7	0.7	12
0.297979797979798	0.647727272727273	px=-1; pz=3.2	0.6	12
0.297979797979798	0.761363636363636	px=-1; pz=3.7	0.4	12
0.297979797979798	0.875	px=-1; pz=4.2	0.4	12
0.398989898989899	0.0795454545454545	px=-0.5; pz=0.7	0	12
0.398989898989899	0.193181818181818	px=-0.5; pz=1.2	1.2	12
0.398989898989899	0.306818181818182	px=-0.5; pz=1.7	3	12
0.398989898989899	0.420454545454545	px=-0.5; pz=2.2	1.1	12
0.398989898989899	0.534090909090909	px=-0.5; pz=2.7	1	12
0.398989898989899	0.647727272727273	px=-0.5; pz=3.2	1	12
0.398989898989899	0.761363636363636	px=-0.5; pz=3.7	1.1	12
0.398989898989899	0.875	px=-0.5; pz=4.2	1.9	12
0.5	0.0795454545454545	px=0; pz=0.7	0	12
0.5	0.193181818181818	px=0; pz=1.2	1.5	12
0.5	0.306818181818182	px=0; pz=1.7	4.7	12
0.5	0.420454545454545	px=0; pz=2.2	1.1	12
0.5	0.534090909090909	px=0; pz=2.7	1	12
0.5	0.647727272727273	px=0; pz=3.2	1	12
0.5	0.761363636363636	px=0; pz=3.7	2.2	12
0.5	0.875	px=0; pz=4.2	8.7	12
0.601010101010101	0.0795454545454545	px=0.5; pz=0.7	0	12
0.601010101010101	0.193181818181818	px=0.5; pz=1.2	4.2	12
0.601010101010101	0.306818181818182	px=0.5; pz=1.7	3.9	12
0.601010101010101	0.420454545454545	px=0.5; pz=2.2	1.1	12
0.601010101010101	0.534090909090909	px=0.5; pz=2.7	1	12
0.601010101010101	0.647727272727273	px=0.5; pz=3.2	0.8	12
0.601010101010101	0.761363636363636	px=0.5; pz=3.7	2	12
0.601010101010101	0.875	px=0.5; pz=4.2	12.4	12
0.702020202020202	0.0795454545454545	px=1; pz=0.7	0.1	12
0.702020202020202	0.193181818181818	px=1; pz=1.2	2.8	12
0.702020202020202	0.306818181818182	px=1; pz=1.7	2	12
0.702020202020202	0.420454545454545	px=1; pz=2.2	0.7	12
0.702020202020202	0.534090909090909	px=1; pz=2.7	0.6	12
0.702020202020202	0.647727272727273	px=1; pz=3.2	0.6	12
0.702020202020202	0.761363636363636	px=1; pz=3.7	2.2	12
0.702020202020202	0.875	px=1; pz=4.2	11.1	12
0.803030303030303	0.0795454545454545	px=1.5; pz=0.7	0	12
0.803030303030303	0.193181818181818	px=1.5; pz=1.2	0.2	12
0.803030303030303	0.306818181818182	px=1.5; pz=1.7	0.3	12
0.803030303030303	0.420454545454545	px=1.5; pz=2.2	0.3	12
0.803030303030303	0.534090909090909	px=1.5; pz=2.7	0.6	12
